               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.033728,           0.0074353,          0.00021576,             0.70046,             0.41272,             0.44203,             0.20935,            0.056279,           0.0014441,          0.00019145,           0.0022285,           0.0022285,           0.0022285
                 159,            0.034396,           0.0074041,          0.00021085,             0.92067,             0.41176,             0.46584,             0.21065,            0.058437,           0.0015065,          0.00017998,            0.002179,            0.002179,            0.002179
                 160,            0.032091,           0.0074672,           0.0013105,             0.91189,             0.44118,             0.48911,             0.22326,            0.056967,           0.0014918,          0.00017385,           0.0021295,           0.0021295,           0.0021295
                 161,            0.033531,           0.0072467,            0.000806,             0.72484,             0.46507,             0.45829,             0.18718,            0.056132,           0.0015125,          0.00016822,             0.00208,             0.00208,             0.00208
                 162,            0.034336,           0.0066271,          0.00086804,               0.781,             0.47059,             0.49471,             0.21679,            0.055675,           0.0014908,          0.00017275,           0.0020305,           0.0020305,           0.0020305
                 163,             0.03358,           0.0072724,          0.00021543,              0.9229,             0.44118,             0.47118,             0.17952,            0.055246,           0.0015181,          0.00017203,            0.001981,            0.001981,            0.001981
                 164,            0.034382,           0.0078737,          0.00070729,             0.68253,             0.47059,             0.49485,             0.20404,            0.055081,           0.0015473,          0.00017406,           0.0019315,           0.0019315,           0.0019315
                 165,            0.033668,            0.007706,          0.00063876,             0.66541,             0.47059,             0.46034,             0.21046,            0.054206,           0.0015955,          0.00017718,            0.001882,            0.001882,            0.001882
                 166,            0.033176,           0.0075849,           0.0008464,             0.75777,             0.46037,             0.50495,             0.22444,            0.053077,           0.0016716,          0.00018133,           0.0018325,           0.0018325,           0.0018325
                 167,            0.033936,           0.0078734,          0.00021102,             0.78013,             0.47059,             0.48228,             0.22601,            0.052364,           0.0015908,          0.00017904,            0.001783,            0.001783,            0.001783
                 168,            0.034091,            0.007224,           0.0011843,             0.76795,             0.47059,             0.49754,             0.18659,            0.053829,           0.0015448,          0.00017318,           0.0017335,           0.0017335,           0.0017335
                 169,             0.03381,           0.0073717,          0.00053382,             0.90429,             0.41176,             0.47307,             0.19501,            0.055957,           0.0013614,          0.00016125,            0.001684,            0.001684,            0.001684
                 170,            0.035053,           0.0081181,          0.00019986,             0.75226,                 0.5,             0.53908,             0.22053,            0.056997,           0.0014179,          0.00016015,           0.0016345,           0.0016345,           0.0016345
                 171,            0.032951,           0.0076378,          0.00020044,             0.65236,                 0.5,             0.52055,             0.21557,            0.057896,           0.0014944,          0.00016353,            0.001585,            0.001585,            0.001585
                 172,            0.034768,           0.0074366,          0.00042804,             0.69755,                 0.5,             0.51873,             0.21849,            0.054543,           0.0015174,           0.0001626,           0.0015355,           0.0015355,           0.0015355
                 173,            0.034539,           0.0077488,           0.0015521,             0.80548,             0.48752,              0.5678,             0.22537,            0.050632,           0.0016234,          0.00016174,            0.001486,            0.001486,            0.001486
                 174,            0.034473,           0.0075468,          0.00089302,             0.71704,             0.52194,             0.54888,             0.21775,            0.048499,           0.0016326,           0.0001671,           0.0014365,           0.0014365,           0.0014365
                 175,            0.034789,           0.0076471,          0.00019155,             0.84304,             0.44118,             0.52475,              0.2166,            0.052079,           0.0014949,          0.00016386,            0.001387,            0.001387,            0.001387
                 176,            0.033461,           0.0079191,          0.00045507,             0.84314,             0.44118,             0.54887,             0.20202,            0.052778,           0.0015135,          0.00015918,           0.0013375,           0.0013375,           0.0013375
                 177,            0.031391,           0.0074199,          0.00018732,             0.72421,             0.47059,             0.52216,              0.2175,            0.051547,           0.0015681,          0.00015834,            0.001288,            0.001288,            0.001288
                 178,            0.031843,           0.0076998,           0.0014313,             0.80536,             0.48715,             0.51841,             0.22523,            0.051601,           0.0015834,          0.00015397,           0.0012385,           0.0012385,           0.0012385
                 179,            0.030836,           0.0071501,           0.0011475,             0.71629,                 0.5,             0.49355,             0.22361,             0.05244,           0.0015732,          0.00015317,            0.001189,            0.001189,            0.001189
                 180,            0.033906,           0.0076167,          0.00046358,             0.62319,             0.44118,             0.45322,             0.20602,            0.050169,           0.0015837,          0.00015435,           0.0011395,           0.0011395,           0.0011395
                 181,            0.031972,           0.0075457,          0.00049629,             0.61367,             0.47059,             0.48851,             0.20565,            0.051549,           0.0016412,          0.00015655,             0.00109,             0.00109,             0.00109
                 182,            0.033216,           0.0075038,           0.0013279,             0.59181,             0.44118,             0.42826,             0.20165,            0.051541,           0.0015725,          0.00016265,           0.0010405,           0.0010405,           0.0010405
                 183,            0.033491,           0.0077832,            0.000576,             0.73687,             0.49439,             0.51439,             0.21369,            0.052971,           0.0015829,          0.00016793,            0.000991,            0.000991,            0.000991
                 184,            0.033463,           0.0076011,           0.0018342,              0.6851,             0.47059,             0.46786,             0.19526,            0.053171,           0.0015821,          0.00016853,           0.0009415,           0.0009415,           0.0009415
                 185,            0.033048,           0.0074616,          0.00046418,             0.67935,             0.47059,             0.46987,             0.18744,            0.052541,           0.0016249,          0.00016685,            0.000892,            0.000892,            0.000892
                 186,            0.034199,           0.0075931,          0.00063968,             0.62413,             0.44118,             0.43233,             0.18471,            0.052378,           0.0016759,          0.00016611,           0.0008425,           0.0008425,           0.0008425
                 187,            0.032896,           0.0069661,          0.00076308,             0.61626,             0.44118,             0.43781,             0.20645,            0.051171,            0.001697,          0.00016613,            0.000793,            0.000793,            0.000793
                 188,            0.031554,           0.0070561,           0.0011124,             0.63137,             0.44118,             0.42281,             0.19682,            0.051873,           0.0016867,          0.00016148,           0.0007435,           0.0007435,           0.0007435
                 189,            0.032705,           0.0077122,          0.00057293,             0.65946,             0.47059,             0.47761,             0.20445,            0.050992,           0.0016745,          0.00016191,            0.000694,            0.000694,            0.000694
                 190,            0.033167,           0.0073374,           0.0014074,             0.70786,             0.49889,             0.49278,             0.21436,            0.052082,           0.0016553,          0.00015936,           0.0006445,           0.0006445,           0.0006445
                 191,            0.032264,           0.0073595,          0.00085549,             0.93123,             0.39877,             0.46606,             0.21809,            0.051485,           0.0016549,          0.00015851,            0.000595,            0.000595,            0.000595
                 192,            0.031742,           0.0074817,           0.0001836,             0.65376,             0.47059,             0.46518,             0.21464,            0.050426,           0.0016695,          0.00015615,           0.0005455,           0.0005455,           0.0005455
                 193,            0.031935,           0.0079452,           0.0014724,             0.77218,             0.49851,             0.53283,             0.22791,            0.050494,           0.0016731,          0.00015564,            0.000496,            0.000496,            0.000496
                 194,            0.033489,           0.0073513,          0.00048415,              0.7726,                 0.5,             0.50924,             0.23791,            0.050577,           0.0016512,          0.00015485,           0.0004465,           0.0004465,           0.0004465
                 195,            0.032949,           0.0074236,          0.00086039,             0.67654,             0.47059,             0.47638,             0.20188,            0.051764,           0.0016189,          0.00015529,            0.000397,            0.000397,            0.000397
                 196,            0.034048,           0.0077539,          0.00074847,               0.637,             0.44118,             0.44923,             0.21028,            0.052245,           0.0016009,          0.00015267,           0.0003475,           0.0003475,           0.0003475
                 197,            0.031044,           0.0071009,          0.00075191,             0.71917,             0.47059,             0.49146,             0.20831,            0.051896,           0.0015933,          0.00015356,            0.000298,            0.000298,            0.000298
                 198,            0.030954,           0.0068552,          0.00091768,             0.68124,             0.44006,              0.4533,             0.22005,            0.051862,           0.0016303,          0.00015578,           0.0002485,           0.0002485,           0.0002485
                 199,            0.031743,           0.0070806,          0.00018873,             0.63832,             0.41176,             0.42583,             0.19938,            0.051804,           0.0016915,          0.00015568,            0.000199,            0.000199,            0.000199
