               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.057085,            0.011724,           0.0026789,             0.67628,             0.95833,             0.73714,             0.31084,            0.049998,            0.010518,           0.0013777,             0.00802,             0.00802,             0.00802
                  22,            0.055477,            0.011262,           0.0018597,             0.50746,             0.70833,             0.59618,             0.28054,            0.050509,            0.011366,           0.0012707,            0.007921,            0.007921,            0.007921
                  23,            0.054524,            0.010602,           0.0021334,             0.59691,             0.95833,             0.77124,             0.31392,            0.051945,            0.010142,           0.0013182,            0.007822,            0.007822,            0.007822
                  24,             0.04989,            0.011306,           0.0022921,              0.5325,             0.90197,             0.64524,             0.23471,            0.048931,            0.011821,            0.001251,            0.007723,            0.007723,            0.007723
                  25,            0.049732,            0.012166,           0.0021272,             0.53689,             0.79167,             0.49977,             0.16576,            0.061559,            0.012424,           0.0012632,            0.007624,            0.007624,            0.007624
                  26,            0.050039,            0.011442,           0.0015815,             0.36881,             0.95833,             0.44403,             0.18126,            0.049214,            0.013191,           0.0011148,            0.007525,            0.007525,            0.007525
                  27,            0.052563,           0.0098026,           0.0018462,             0.69656,             0.95654,             0.73008,             0.32739,            0.047882,            0.013125,            0.001189,            0.007426,            0.007426,            0.007426
                  28,            0.047848,            0.010837,             0.00249,             0.69265,             0.95833,             0.69976,             0.30906,            0.047182,            0.012724,           0.0012283,            0.007327,            0.007327,            0.007327
                  29,              0.0472,            0.010131,           0.0018481,             0.57918,             0.79167,             0.70686,             0.29117,            0.046541,            0.010753,           0.0011457,            0.007228,            0.007228,            0.007228
                  30,            0.049829,            0.010357,             0.00147,             0.69234,             0.95833,             0.79876,             0.38309,            0.048641,            0.011625,           0.0011822,            0.007129,            0.007129,            0.007129
                  31,            0.045655,           0.0095896,           0.0015919,             0.70391,                   1,             0.80602,             0.36541,            0.043435,           0.0098481,           0.0010986,             0.00703,             0.00703,             0.00703
                  32,            0.045905,            0.010641,           0.0020254,              0.5877,             0.95833,             0.59807,             0.26309,            0.043694,            0.010136,           0.0010914,            0.006931,            0.006931,            0.006931
                  33,            0.049149,            0.010433,           0.0018874,             0.61389,             0.95833,             0.71616,             0.35848,            0.043987,            0.010163,           0.0010778,            0.006832,            0.006832,            0.006832
                  34,            0.043934,            0.010024,           0.0021935,             0.62831,                   1,             0.68138,             0.31861,            0.044498,           0.0095167,           0.0010864,            0.006733,            0.006733,            0.006733
                  35,            0.042617,            0.010052,           0.0015892,             0.68523,                   1,             0.70235,             0.34393,            0.042767,           0.0089316,           0.0010801,            0.006634,            0.006634,            0.006634
                  36,            0.043251,            0.010447,           0.0015253,              0.6984,                   1,             0.70235,             0.36276,            0.046034,           0.0099277,           0.0010355,            0.006535,            0.006535,            0.006535
                  37,            0.043115,            0.010197,           0.0017889,             0.70285,                   1,             0.70235,             0.34646,            0.040897,            0.010395,            0.001029,            0.006436,            0.006436,            0.006436
                  38,            0.042657,            0.010208,           0.0015029,             0.67233,             0.95833,             0.86623,             0.45786,            0.039864,            0.010474,          0.00095596,            0.006337,            0.006337,            0.006337
                  39,            0.041186,           0.0098015,           0.0011921,             0.70314,                   1,             0.72912,             0.35359,            0.046325,            0.010134,          0.00090694,            0.006238,            0.006238,            0.006238
                  40,            0.041525,           0.0095133,           0.0010907,             0.70254,                   1,             0.75038,             0.35011,            0.041553,            0.010112,          0.00088139,            0.006139,            0.006139,            0.006139
                  41,            0.043108,           0.0096853,           0.0012104,             0.69647,                   1,             0.77199,             0.31953,            0.036933,            0.010276,          0.00085773,             0.00604,             0.00604,             0.00604
                  42,            0.038742,           0.0093109,           0.0010843,             0.69731,                   1,             0.77441,             0.41241,            0.035426,            0.010862,          0.00082207,            0.005941,            0.005941,            0.005941
                  43,            0.042203,           0.0092802,           0.0012962,             0.65697,             0.95833,             0.77077,             0.39886,            0.043948,           0.0099463,           0.0008049,            0.005842,            0.005842,            0.005842
                  44,            0.043439,            0.009823,            0.002452,             0.67317,             0.95833,              0.7825,             0.39607,            0.043402,           0.0096407,          0.00080032,            0.005743,            0.005743,            0.005743
                  45,            0.043243,           0.0098378,             0.00263,              0.6739,             0.95833,             0.71312,             0.36267,            0.044225,           0.0093646,          0.00078621,            0.005644,            0.005644,            0.005644
                  46,            0.040256,            0.010007,           0.0017744,             0.70337,                   1,             0.80203,             0.37692,            0.041918,           0.0094342,          0.00077171,            0.005545,            0.005545,            0.005545
                  47,            0.041004,            0.009851,           0.0010689,             0.67536,              0.9536,             0.76157,             0.38168,              0.0387,           0.0093255,          0.00078049,            0.005446,            0.005446,            0.005446
                  48,            0.039262,            0.010052,           0.0019572,             0.70532,                   1,             0.79144,              0.3299,             0.04002,           0.0091805,          0.00081501,            0.005347,            0.005347,            0.005347
                  49,            0.041044,             0.00969,           0.0022896,             0.70318,                   1,             0.74386,             0.34672,            0.039482,            0.008863,          0.00084953,            0.005248,            0.005248,            0.005248
                  50,            0.038266,           0.0097081,           0.0017523,             0.70417,                   1,             0.76117,             0.39433,            0.037978,           0.0088739,          0.00081062,            0.005149,            0.005149,            0.005149
                  51,            0.039303,           0.0093029,           0.0013175,             0.70426,                   1,             0.84168,             0.41323,            0.041388,           0.0092382,          0.00083466,             0.00505,             0.00505,             0.00505
                  52,            0.040145,             0.01024,           0.0013243,             0.70277,                   1,             0.88146,             0.45669,            0.038197,           0.0090685,          0.00083179,            0.004951,            0.004951,            0.004951
                  53,            0.038213,           0.0093167,           0.0012135,             0.70475,             0.99472,             0.85831,             0.42682,            0.038359,           0.0097232,          0.00079327,            0.004852,            0.004852,            0.004852
                  54,            0.037972,             0.00881,           0.0012455,             0.70217,                   1,             0.85811,             0.43895,             0.03433,           0.0094175,          0.00076618,            0.004753,            0.004753,            0.004753
                  55,            0.035924,           0.0092096,           0.0010321,              0.7103,                   1,             0.88799,             0.41584,            0.038325,           0.0093212,          0.00077381,            0.004654,            0.004654,            0.004654
                  56,            0.035557,           0.0089665,           0.0010528,             0.70267,                   1,             0.82843,             0.44716,            0.033743,            0.009356,          0.00075493,            0.004555,            0.004555,            0.004555
                  57,            0.035987,           0.0092448,           0.0014192,             0.70315,                   1,             0.82735,             0.46243,            0.032147,           0.0094256,          0.00071735,            0.004456,            0.004456,            0.004456
                  58,            0.037129,            0.009443,          0.00096398,             0.70346,                   1,             0.85484,             0.43451,             0.03623,           0.0094218,          0.00068665,            0.004357,            0.004357,            0.004357
                  59,            0.035724,           0.0089164,            0.001574,             0.70338,                   1,             0.93795,             0.48708,             0.03659,           0.0094333,          0.00066128,            0.004258,            0.004258,            0.004258
                  60,            0.038022,           0.0092239,           0.0015396,             0.70529,                   1,             0.94252,             0.43876,            0.033607,           0.0095186,          0.00064631,            0.004159,            0.004159,            0.004159
                  61,            0.036985,           0.0093502,          0.00083717,             0.70054,             0.97501,              0.9491,             0.50704,            0.034651,           0.0093117,          0.00063858,             0.00406,             0.00406,             0.00406
                  62,            0.034533,           0.0083612,           0.0025315,             0.69806,             0.96345,             0.96403,             0.49543,            0.033251,           0.0093055,          0.00062599,            0.003961,            0.003961,            0.003961
                  63,            0.034703,           0.0085008,            0.002735,             0.69762,             0.96137,             0.96434,             0.52844,            0.036814,           0.0092978,          0.00062723,            0.003862,            0.003862,            0.003862
                  64,            0.037002,           0.0092976,           0.0013425,              0.7042,                   1,             0.91101,             0.48009,            0.034666,           0.0096498,          0.00061388,            0.003763,            0.003763,            0.003763
                  65,            0.035379,           0.0092737,           0.0016688,             0.70428,                   1,             0.90163,             0.47502,             0.03323,           0.0091414,          0.00065336,            0.003664,            0.003664,            0.003664
                  66,            0.033958,            0.008676,           0.0022599,             0.70425,                   1,             0.90167,             0.45579,            0.034008,           0.0090508,          0.00065184,            0.003565,            0.003565,            0.003565
                  67,            0.032601,           0.0086104,           0.0024719,             0.70319,                   1,             0.87158,             0.42479,            0.034314,            0.010011,          0.00062857,            0.003466,            0.003466,            0.003466
                  68,            0.034942,           0.0087279,           0.0008696,             0.70525,             0.99703,             0.90374,             0.44257,            0.033532,            0.010063,          0.00062466,            0.003367,            0.003367,            0.003367
                  69,            0.035274,           0.0084323,           0.0019604,             0.70491,             0.99547,             0.84577,              0.4564,             0.03679,            0.010163,          0.00063667,            0.003268,            0.003268,            0.003268
                  70,            0.035361,           0.0089104,           0.0009966,             0.70467,             0.99433,             0.86538,             0.42784,            0.032891,            0.011849,          0.00061951,            0.003169,            0.003169,            0.003169
                  71,            0.035878,           0.0090063,            0.001076,             0.70451,                   1,             0.91342,              0.4617,            0.031437,            0.011112,           0.0006072,             0.00307,             0.00307,             0.00307
                  72,            0.033469,            0.008547,           0.0008207,             0.70809,                   1,             0.91783,              0.4764,            0.031512,            0.010303,          0.00059366,            0.002971,            0.002971,            0.002971
                  73,            0.035054,           0.0086813,          0.00076457,             0.71795,                   1,             0.89875,             0.43836,            0.035694,           0.0097165,          0.00057545,            0.002872,            0.002872,            0.002872
                  74,            0.034317,           0.0076667,            0.002003,              0.7179,             0.95833,             0.89897,             0.45641,            0.031181,           0.0095072,          0.00057259,            0.002773,            0.002773,            0.002773
                  75,            0.032841,           0.0087909,          0.00092769,             0.69746,             0.96061,             0.89806,               0.437,            0.032206,           0.0097208,          0.00055408,            0.002674,            0.002674,            0.002674
                  76,            0.034199,           0.0089192,           0.0018692,             0.70549,                   1,             0.90117,              0.4349,             0.03199,            0.009984,          0.00054779,            0.002575,            0.002575,            0.002575
                  77,            0.032903,           0.0082667,           0.0024539,             0.70331,                   1,             0.88472,             0.45935,            0.030333,           0.0099216,          0.00053225,            0.002476,            0.002476,            0.002476
                  78,            0.034562,           0.0082492,           0.0020505,             0.70437,                   1,             0.88352,             0.44448,            0.032678,           0.0095763,          0.00053253,            0.002377,            0.002377,            0.002377
                  79,             0.03134,           0.0079402,           0.0023837,             0.70567,             0.99899,             0.87236,             0.44301,            0.030501,           0.0098028,          0.00051851,            0.002278,            0.002278,            0.002278
                  80,            0.029894,           0.0082149,           0.0020831,             0.70406,                   1,             0.86423,             0.45027,             0.03218,           0.0097775,          0.00051985,            0.002179,            0.002179,            0.002179
                  81,            0.031287,           0.0079265,           0.0016616,             0.70335,                   1,             0.89582,              0.4558,            0.033365,           0.0098233,          0.00051718,             0.00208,             0.00208,             0.00208
                  82,            0.033092,           0.0083249,           0.0011014,             0.70356,                   1,             0.92304,             0.47293,             0.03201,           0.0097361,           0.0005105,            0.001981,            0.001981,            0.001981
                  83,            0.031805,           0.0080426,          0.00086646,             0.70373,                   1,             0.90061,             0.47452,               0.033,           0.0097113,          0.00049906,            0.001882,            0.001882,            0.001882
                  84,            0.031304,           0.0079829,          0.00081439,             0.70383,                   1,             0.88461,             0.46984,            0.030551,           0.0096788,          0.00048962,            0.001783,            0.001783,            0.001783
                  85,            0.031128,           0.0084878,           0.0010129,             0.70351,                   1,             0.85616,             0.47798,            0.033603,           0.0096984,          0.00047731,            0.001684,            0.001684,            0.001684
                  86,             0.03269,           0.0079977,           0.0011121,             0.70379,                   1,             0.77789,             0.42834,            0.033985,           0.0097075,          0.00047112,            0.001585,            0.001585,            0.001585
                  87,            0.032521,           0.0084141,          0.00062158,             0.70394,                   1,             0.81495,             0.43519,            0.030502,           0.0097365,          0.00046225,            0.001486,            0.001486,            0.001486
                  88,            0.032095,           0.0076897,           0.0019618,             0.70393,                   1,             0.81611,             0.44387,            0.031302,           0.0098042,           0.0004529,            0.001387,            0.001387,            0.001387
                  89,            0.031301,           0.0089766,          0.00099039,             0.70374,                   1,             0.88743,             0.47576,            0.031846,           0.0097189,          0.00045052,            0.001288,            0.001288,            0.001288
                  90,            0.030529,           0.0081838,          0.00078621,             0.70338,                   1,             0.88669,             0.49708,            0.030467,           0.0096545,           0.0004365,            0.001189,            0.001189,            0.001189
                  91,             0.03089,           0.0079153,           0.0015184,             0.70364,                   1,             0.89649,             0.48113,            0.032246,           0.0096149,          0.00043011,             0.00109,             0.00109,             0.00109
                  92,            0.030934,           0.0077824,           0.0024147,             0.70389,                   1,             0.92383,             0.48139,            0.032546,           0.0097518,          0.00042353,            0.000991,            0.000991,            0.000991
                  93,            0.028804,           0.0076783,          0.00065598,             0.70399,                   1,             0.92596,             0.49002,            0.030609,           0.0097723,          0.00041761,            0.000892,            0.000892,            0.000892
                  94,            0.029821,           0.0072836,           0.0019087,             0.70468,                   1,             0.91882,             0.50132,            0.031976,           0.0097399,          0.00041304,            0.000793,            0.000793,            0.000793
                  95,            0.029464,           0.0076665,          0.00068543,             0.70501,                   1,             0.91967,             0.48426,            0.033169,           0.0097265,           0.0004076,            0.000694,            0.000694,            0.000694
                  96,            0.031148,           0.0075611,          0.00077323,               0.705,                   1,             0.91967,             0.48664,            0.032404,           0.0097833,          0.00040445,            0.000595,            0.000595,            0.000595
                  97,            0.029467,           0.0079072,          0.00052077,             0.70496,                   1,             0.92536,              0.4963,            0.032062,           0.0098505,          0.00040226,            0.000496,            0.000496,            0.000496
                  98,            0.029436,           0.0080294,          0.00091641,               0.705,                   1,              0.9311,             0.49444,            0.032188,           0.0098896,          0.00040007,            0.000397,            0.000397,            0.000397
                  99,            0.029259,           0.0074759,           0.0019163,             0.70488,                   1,             0.93291,             0.50454,            0.031721,           0.0098443,          0.00039892,            0.000298,            0.000298,            0.000298
