               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,             0.03712,           0.0088818,           0.0020073,             0.70248,                   1,             0.70235,             0.34682,            0.034481,            0.010646,          0.00064411,            0.003466,            0.003466,            0.003466
                  68,            0.036019,           0.0091296,          0.00079787,             0.70236,                   1,             0.71658,             0.37553,            0.033905,            0.010674,          0.00063591,            0.003367,            0.003367,            0.003367
                  69,            0.034999,           0.0088639,          0.00091987,             0.70247,                   1,             0.76227,             0.38887,            0.034086,            0.011018,          0.00061569,            0.003268,            0.003268,            0.003268
                  70,            0.033474,           0.0090777,           0.0014953,             0.70254,                   1,             0.84884,             0.45031,              0.0305,            0.010653,          0.00060349,            0.003169,            0.003169,            0.003169
                  71,            0.035343,           0.0089829,           0.0010064,             0.70214,                   1,             0.87351,             0.46197,            0.032098,            0.010771,          0.00058365,             0.00307,             0.00307,             0.00307
                  72,            0.031558,           0.0090383,          0.00083732,             0.70203,                   1,             0.86618,             0.46579,            0.035224,            0.010595,          0.00058527,            0.002971,            0.002971,            0.002971
                  73,            0.032364,           0.0080572,          0.00089518,              0.7025,                   1,             0.83359,             0.45018,            0.032734,            0.010308,          0.00058079,            0.002872,            0.002872,            0.002872
                  74,            0.031773,           0.0088295,          0.00097414,             0.70283,                   1,             0.84692,             0.47264,             0.02915,           0.0098705,          0.00056248,            0.002773,            0.002773,            0.002773
                  75,            0.030623,           0.0087257,          0.00093552,             0.70268,                   1,             0.89376,             0.47858,            0.033747,            0.010041,          0.00054731,            0.002674,            0.002674,            0.002674
                  76,            0.033244,            0.008885,           0.0011685,             0.70289,                   1,             0.87261,             0.49853,            0.029146,           0.0099359,          0.00052929,            0.002575,            0.002575,            0.002575
                  77,            0.031524,           0.0085247,          0.00081133,             0.70322,                   1,             0.85295,             0.45686,            0.035011,            0.010193,          0.00051737,            0.002476,            0.002476,            0.002476
                  78,            0.032925,           0.0080044,          0.00082928,             0.70398,                   1,             0.83003,             0.45635,             0.03387,            0.010331,          0.00049896,            0.002377,            0.002377,            0.002377
                  79,             0.03104,           0.0092455,           0.0013257,              0.7027,                   1,             0.81841,               0.463,            0.031357,            0.010592,           0.0004755,            0.002278,            0.002278,            0.002278
                  80,            0.032763,           0.0089008,           0.0016483,             0.70259,                   1,             0.93651,             0.55224,            0.032308,            0.010334,          0.00047188,            0.002179,            0.002179,            0.002179
                  81,            0.030544,            0.009051,           0.0015436,             0.70279,                   1,               0.952,              0.5274,            0.030611,            0.010529,          0.00046339,             0.00208,             0.00208,             0.00208
                  82,               0.032,           0.0080118,           0.0012126,             0.70312,                   1,               0.866,             0.47895,            0.030014,            0.010499,          0.00046377,            0.001981,            0.001981,            0.001981
                  83,            0.028688,           0.0076896,          0.00097291,             0.70301,                   1,             0.83919,             0.44606,            0.031188,            0.010365,          0.00045776,            0.001882,            0.001882,            0.001882
                  84,            0.031446,           0.0088513,           0.0035937,             0.70284,                   1,              0.7537,             0.41779,            0.030671,            0.010197,          0.00045671,            0.001783,            0.001783,            0.001783
                  85,             0.03192,            0.007985,           0.0018835,             0.70176,                   1,             0.75622,             0.41626,            0.030284,            0.010225,          0.00045176,            0.001684,            0.001684,            0.001684
                  86,            0.030635,           0.0080593,          0.00061365,             0.69923,                   1,             0.74288,             0.41211,            0.030247,            0.010546,          0.00044708,            0.001585,            0.001585,            0.001585
                  87,            0.030705,           0.0084192,           0.0012826,             0.69741,                   1,             0.71559,             0.38491,             0.03011,            0.010421,          0.00044155,            0.001486,            0.001486,            0.001486
                  88,            0.031322,            0.008194,           0.0029867,             0.69843,                   1,             0.74288,              0.4008,            0.031504,            0.010448,          0.00044374,            0.001387,            0.001387,            0.001387
                  89,             0.02996,           0.0074506,          0.00056222,             0.69769,                   1,             0.72912,              0.3922,            0.030127,            0.010726,          0.00042677,            0.001288,            0.001288,            0.001288
                  90,             0.03013,           0.0087731,           0.0010496,             0.69695,                   1,             0.72735,             0.39001,            0.029884,            0.010868,          0.00042305,            0.001189,            0.001189,            0.001189
                  91,            0.031051,            0.008339,           0.0029027,             0.70491,             0.99545,             0.71559,             0.37688,             0.03137,            0.010682,          0.00042324,             0.00109,             0.00109,             0.00109
                  92,            0.032897,           0.0075415,           0.0017514,             0.68934,                   1,             0.73912,             0.39131,            0.030993,            0.010528,          0.00042343,            0.000991,            0.000991,            0.000991
                  93,            0.031194,           0.0077243,          0.00080829,             0.69766,                   1,             0.73912,             0.39837,            0.030936,            0.010585,          0.00041552,            0.000892,            0.000892,            0.000892
                  94,            0.030195,           0.0081269,          0.00050694,             0.69898,                   1,             0.73912,             0.40368,            0.030743,            0.010744,          0.00040989,            0.000793,            0.000793,            0.000793
                  95,            0.030236,           0.0081289,           0.0017927,             0.69972,                   1,             0.74288,             0.40566,            0.030416,            0.010859,          0.00040693,            0.000694,            0.000694,            0.000694
                  96,            0.030378,           0.0080216,          0.00080334,             0.69919,                   1,             0.73912,             0.40093,            0.029961,            0.010957,          0.00040331,            0.000595,            0.000595,            0.000595
                  97,            0.030712,           0.0082502,           0.0017827,             0.69869,                   1,             0.73912,             0.40739,            0.029877,            0.011039,          0.00039968,            0.000496,            0.000496,            0.000496
                  98,            0.029922,           0.0076659,          0.00077881,             0.69934,                   1,             0.71559,             0.39262,            0.029524,            0.010974,          0.00039682,            0.000397,            0.000397,            0.000397
                  99,            0.029841,           0.0075778,           0.0010698,             0.69984,                   1,             0.71559,             0.39166,            0.029883,             0.01087,          0.00039577,            0.000298,            0.000298,            0.000298
